image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
38,flowers in a basket on the ground,5,3,2,0,1,"['shadow in a basket on the ground', 'flowers in a shadow on the ground', 'basket in a flowers on the ground', 'ground in a basket on the flowers', 'flowers in a basket on the shadow']",0.0,3.0,780.0,796.0
559,"ladder leaning on a wall, with a blanket on it",5,3,2,0,1,"['ladder leaning on a wall, with a rack on it', 'ladder leaning on a blanket, with a wall on it', 'wall leaning on a ladder, with a blanket on it', 'blanket leaning on a wall, with a ladder on it', 'ladder leaning on a rack, with a blanket on it']",3.0,4.0,195.0,329.0
951,a building in the distance with a window and a roof,5,4,1,0,3,"['a building in the dome with a window and a roof', 'a building in the distance with a window and a dome', 'a building in the distance with a dome and a roof', 'a dome in the distance with a window and a roof', 'a roof in the distance with a window and a building']",28.0,92.0,505.0,701.0
1329,man and person on stairs,5,3,2,0,1,"['ramp and person on stairs', 'man and ramp on stairs', 'man and person on ramp', 'stairs and person on man', 'man and stairs on person']",2.0,2.0,495.0,370.0
2361224,person in living room. there is a earing.,5,3,1,1,2,"['boy in living room. there is a earing.', 'person in man. there is a earing.', 'person in living room. there is a man.', 'person in living room. there is a boy.', 'person in boy. there is a earing.']",1.0,2.0,331.0,498.0
2359387,"people in a bus, with the reflection of the bus on glass",5,3,2,0,1,"['bus in a people, with the reflection of the bus on glass', 'people in a glass, with the reflection of the bus on bus', 'train in a bus, with the reflection of the bus on glass', 'glass in a bus, with the reflection of the bus on people', 'people in a train, with the reflection of the bus on glass']",0.0,0.0,500.0,374.0
2361553,a burger on a cardboard holder with vegetables on a table.,5,4,1,0,3,"['a burger on a vegetables with cardboard holder on a table.', 'a burger on a table with vegecardboard holders on a cardboard holder.', 'a table on a cardboard holder with vegeburgers on a burger.', 'a cardboard holder on a burger with vegetables on a table.', 'a vegetables on a cardboard holder with burger on a table.']",29.0,6.0,345.0,492.0
2361795,"boy wearing a cap, with his nose poking out",5,3,2,0,1,"['boy wearing a cap, with his dark skin man poking out', 'boy wearing a cap, with his friend poking out', 'cap wearing a boy, with his nose poking out', 'boy wearing a man, with his nose poking out', 'boy wearing a dark skin man, with his nose poking out']",304.0,45.0,192.0,329.0
2362537,"a lady wearing a necklace, with her hair on a table",5,4,1,0,3,"['a hair wearing a necklace, with her lady on a table', 'a lady wearing a necklace, with her table on a hair', 'a table wearing a necklace, with her hair on a lady', 'a lady wearing a table, with her hair on a necklace', 'a necklace wearing a lady, with her hair on a table']",195.0,82.0,245.0,261.0
2362734,"a dessert being poked by a fork, and forks in the dessert",5,3,2,0,1,"['a forks being poked by a fork, and dessert in the forks', 'a dessert being poked by a fork, and fox in the dessert', 'a fork being poked by a dessert, and forks in the fork', 'a fox being poked by a fork, and forks in the fox', 'a dessert being poked by a fox, and forks in the dessert']",142.0,44.0,320.0,330.0
2361981,a bear with an eye on its hump,5,4,1,0,3,"['a beye with an ear on its hump', 'a eye with an bear on its hump', 'a ear with an eye on its hump', 'a bhump with an eye on its ear', 'a hump with an eye on its bear']",109.0,27.0,390.0,277.0
2362518,brochure and pillows on a bed,5,3,2,0,1,"['brochure and pamphlet on a bed', 'brochure and bed on a pillows', 'brochure and pillows on a pamphlet', 'brochure and pillows on a booklet', 'brochure and pillows on a paper items']",1.0,1.0,499.0,373.0
2363329,"train with a siren, and a lampstand nearby",5,3,2,0,1,"['light with a siren, and a lampstand nearby', 'trolley with a siren, and a lampstand nearby', 'lamppost with a siren, and a lampstand nearby', 'lampstand with a siren, and a train nearby', 'train with a siren, and a trolley nearby']",5.0,27.0,410.0,269.0
2361647,"car behind a bus, with a window in front of the bus",5,3,2,0,1,"['car behind a windshield, with a window in front of the windshield', 'bus behind a car, with a window in front of the car', 'party bus behind a bus, with a window in front of the bus', 'car behind a bus, with a windshield in front of the bus', 'car behind a white car, with a window in front of the white car']",1.0,66.0,449.0,242.0
2359324,player wearing a hat and a band,5,3,2,0,1,"['band wearing a hat and a player', 'hat wearing a player and a band', 'man wearing a hat and a band', 'player wearing a man and a band', 'player wearing a hat and a man']",147.0,101.0,225.0,207.0
2359333,pen on a sofa next to a console,5,3,2,0,2,"['pen on a sofa next to a couch', 'pen on a console next to a sofa', 'console on a sofa next to a pen', 'couch on a sofa next to a console', 'sofa on a pen next to a console']",0.0,1.0,500.0,373.0
2359349,birthday cake on a plate,5,3,2,0,1,"['birthday cake on a brown cake', 'treat cake on a plate', 'snack on a plate', 'food cake on a plate', 'birthday snack on a plate']",3.0,261.0,260.0,165.0
