image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
13,computer on floor. floor under computer.,4,2,2,0,1,"['computer on cpu. cpu under computer.', 'floor on computer. computer under floor.', 'computer under floor. floor on computer.', 'computer on hard drive. floor under computer.', 'hard drive on floor. floor under computer.']",237.0,391.0,402.0,208.0
40,lamp stand on table. table under lamp stand.,4,2,2,0,1,"['floor on table. table under lamp stand.', 'table on lamp stand. table under table.', 'table cloth on table. table under lamp stand.', 'lamp stand under table. table on lamp stand.', 'lamp stand on floor. table under lamp stand.']",100.0,346.0,457.0,453.0
2360169,words has word another word. there is a right.,4,3,1,0,2,"['right has word another word. there is a words.', 'signs has sign another sign. there is a right.', 'sign has word another word. there is a right.', 'rights has right another right. there is a word.', 'words has word another word. there is a sign.']",1.0,4.0,497.0,252.0
2361185,man using oven. there is a handle.,4,3,1,0,2,"['stove using oven. there is a handle.', 'man using oven. there is a stove.', 'man using stove. there is a handle.', 'man using handle. there is a oven.', 'handle using oven. there is a man.']",128.0,51.0,212.0,279.0
2361274,books on floor. there is a shelf.,4,3,1,0,2,"['floor on books. there is a shelf.', 'books on floor. there is a mantle.', 'mantle on floor. there is a shelf.', 'books on shelf. there is a floor.', 'books on mantle. there is a shelf.']",1.0,154.0,240.0,339.0
2361274,movies on stand. there is a shelf.,4,3,1,0,2,"['movies on stand. there is a mantle.', 'shelf on stand. there is a movies.', 'movies on mantle. there is a shelf.', 'stand on movies. there is a shelf.', 'mantle on stand. there is a shelf.']",1.0,136.0,305.0,230.0
2361287,fruit behind girl. there is a bowl.,4,3,1,0,2,"['fruit behind girl. there is a child.', 'fruit behind girl. there is a baby.', 'child behind girl. there is a bowl.', 'fruit behind girl. there is a toddler.', 'baby behind girl. there is a bowl.']",4.0,89.0,213.0,318.0
2359785,plane in sky. there is a pole.,4,3,1,0,2,"['pole in sky. there is a plane.', 'plane in jet. there is a pole.', 'plane in pole. there is a sky.', 'jet in sky. there is a pole.', 'plane in sky. there is a jet.']",0.0,2.0,497.0,371.0
2361753,woman by castle. there is a backpack.,4,3,1,0,2,"['jacket by castle. there is a backpack.', 'woman by jacket. there is a backpack.', 'woman by castle. there is a jacket.', 'woman by hiker. there is a backpack.', 'castle by woman. there is a backpack.']",8.0,6.0,300.0,489.0
2362019,plate with edges. there is a surface.,4,3,1,0,2,"['plate with brown rim. there is a surface.', 'plate with edges. there is a white plate.', 'plate with white plate. there is a surface.', 'plate with edges. there is a brown rim.', 'plate with dessert plate. there is a surface.']",1.0,2.0,498.0,329.0
2361330,woman on water. there is a hand.,4,3,1,0,2,"['hand on water. there is a woman.', 'woman on left hand. there is a hand.', 'water on woman. there is a hand.', 'woman on hand. there is a water.', 'left hand on water. there is a hand.']",0.0,0.0,500.0,332.0
2361735,hand pointing to milk. there is a door.,4,3,1,0,2,"['sticker pointing to milk. there is a door.', 'hand pointing to sticker. there is a door.', 'door pointing to milk. there is a hand.', 'milk pointing to hand. there is a door.', 'hand pointing to milk. there is a sticker.']",1.0,0.0,373.0,499.0
2363329,lampstand near train. there is a railine.,4,3,1,0,2,"['trolley near train. there is a railine.', 'lampstand near trolley. there is a railine.', 'lampstand near train. there is a raitrolley.', 'lampstand near lamppost. there is a railine.', 'lampstand near train. there is a lamppost.']",70.0,27.0,345.0,293.0
2363361,player wearing helmet. there is a pants.,4,3,1,0,2,"['batter wearing helmet. there is a pants.', 'player wearing man. there is a pants.', 'player wearing batter. there is a pants.', 'player wearing pants. there is a helmet.', 'pants wearing helmet. there is a player.']",78.0,20.0,223.0,410.0
2364587,person wearing shorts. there is a shirt.,4,3,1,0,2,"['person wearing shorts. there is a man.', 'person wearing shorts. there is a skater.', 'person wearing man. there is a shirt.', 'shirt wearing shorts. there is a person.', 't-shirt wearing shorts. there is a shirt.']",179.0,0.0,257.0,275.0
2359424,dog looking at a frisbee. there is a eye.,4,3,1,0,2,"['eye looking at a frisbee. there is a dog.', 'bowl looking at a frisbee. there is a eye.', 'dog looking at a open eye. there is a eye.', 'dog looking at a eye. there is a frisbee.', 'dog looking at a frisbee. there is a bowl.']",121.0,167.0,158.0,261.0
2363275,man having lunch. there is a sandwich.,4,3,1,0,2,"['sandwich having lunch. there is a man.', 'man having lunch. there is a taco.', 'lunch having man. there is a sandwich.', 'man having taco. there is a sandwich.', 'taco having lunch. there is a sandwich.']",8.0,1.0,491.0,373.0
2359475,kid has mouth. there is a eyebrow.,4,3,1,0,2,"['eyebrow has mouth. there is a kid.', 'man has mouth. there is a eyebrow.', 'kid has mouth. there is a man.', 'kid has eyebrow. there is a mouth.', 'mouth has kid. there is a eyebrow.']",78.0,195.0,294.0,302.0
2359560,soup and sandwich plate. there is a cup.,4,3,1,0,2,"['cup and sandwich plate. there is a soup.', 'soup and sandwich cup. there is a plate.', 'another bowl and sandwich plate. there is a cup.', 'soup and sandwich plate. there is a another bowl.', 'soup and sandwich another bowl. there is a cup.']",19.0,22.0,290.0,394.0
2359743,panda on bench. there is a backpack.,4,3,1,0,2,"['bench on panda. there is a backpack.', 'panda on panda and statue. there is a backpack.', 'panda and statue on bench. there is a backpack.', 'panda on bench. there is a panda and statue.', 'backpack on bench. there is a panda.']",0.0,51.0,499.0,323.0
2359946,snow covering rock. there is a ground.,4,3,1,0,2,"['snow covering rock. there is a mountain.', 'mountain covering rock. there is a ground.', 'snow covering mountain. there is a ground.', 'rock covering snow. there is a ground.', 'snow covering rock. there is a ground.']",6.0,108.0,494.0,323.0
2360487,woman holds controller. there is a sweater.,4,3,1,0,2,"['sweater holds controller. there is a woman.', 'jacket holds controller. there is a sweater.', 'controller holds woman. there is a sweater.', 'woman holds sweater. there is a controller.', 'woman holds jacket. there is a sweater.']",201.0,40.0,197.0,332.0
2359349,cake on plate. plate under cake.,4,2,2,0,1,"['plate on cake. plate under plate.', 'cake on birthday cake. birthday cake under cake.', 'cake on brown cake. brown cake under cake.', 'cake on snack. plate under cake.', 'snack on plate. plate under cake.']",3.0,261.0,260.0,165.0
2359374,bunches of bananas ground. there is a bananas.,4,3,1,0,2,"['bunches of dirt ground. there is a bananas.', 'bunches of large bunchs ground. there is a large bunchs.', 'bunches of bananas floor. there is a bananas.', 'bunches of bananas large bunchs. there is a bananas.', 'floor of bananas ground. there is a bananas.']",92.0,105.0,262.0,252.0
2360956,sign for cafe. there is a luxor emporium.,4,3,1,0,2,"['luxor emporium for cafe. there is a sign.', 'emporium for cafe. there is a luxor sign.', 'cafe for sign. there is a luxor emporium.', 'sign for luxor emporium. there is a cafe.', 'sign for emporium. there is a luxor cafe.']",14.0,18.0,400.0,481.0
2362577,conveyor behind conveyor. there is a man. there is a hat.,4,3,1,0,3,"['man behind man. there is a conveyor. there is a hat.', 'conveyor behind conveyor. there is a glasses. there is a hat.', 'hat behind conveyor. there is a man. there is a conveyor.', 'conveyor behind conveyor. there is a man. there is a glasses.', 'glasses behind conveyor. there is a man. there is a hat.']",15.0,56.0,484.0,252.0
2360096,boy wearing a shirt. there is a jean pants.,4,3,1,0,2,"['boy wearing a jean pants. there is a shirt.', 'pants wearing a shirt. there is a jean boy.', 'boy wearing a pants. there is a jean shirt.', 'shirt wearing a boy. there is a jean pants.', 'jean pants wearing a shirt. there is a boy.']",3.0,38.0,286.0,457.0
